0,0.43046721
1,0.04782969
2,0.04782969
3,0.00531441
4,0.04782969
5,0.00531441
6,0.00531441
7,0.00059049
8,0.04782969
9,0.00531441
10,0.00531441
11,0.00059049
12,0.00531441
13,0.00059049
14,0.00059049
15,0.00006561
16,0.04782969
17,0.00531441
18,0.00531441
19,0.00059049
20,0.00531441
21,0.00059049
22,0.00059049
23,0.00006561
24,0.00531441
25,0.00059049
26,0.00059049
27,0.00006561
28,0.00059049
29,0.00006561
30,0.00006561
31,0.00000729
32,0.04782969
33,0.00531441
34,0.00531441
35,0.00059049
36,0.00531441
37,0.00059049
38,0.00059049
39,0.00006561
40,0.00531441
41,0.00059049
42,0.00059049
43,0.00006561
44,0.00059049
45,0.00006561
46,0.00006561
47,0.00000729
48,0.00531441
49,0.00059049
50,0.00059049
51,0.00006561
52,0.00059049
53,0.00006561
54,0.00006561
55,0.00000729
56,0.00059049
57,0.00006561
58,0.00006561
59,0.00000729
60,0.00006561
61,0.00000729
62,0.00000729
63,0.00000081
64,0.04782969
65,0.00531441
66,0.00531441
67,0.00059049
68,0.00531441
69,0.00059049
70,0.00059049
71,0.00006561
72,0.00531441
73,0.00059049
74,0.00059049
75,0.00006561
76,0.00059049
77,0.00006561
78,0.00006561
79,0.00000729
80,0.00531441
81,0.00059049
82,0.00059049
83,0.00006561
84,0.00059049
85,0.00006561
86,0.00006561
87,0.00000729
88,0.00059049
89,0.00006561
90,0.00006561
91,0.00000729
92,0.00006561
93,0.00000729
94,0.00000729
95,0.00000081
96,0.00531441
97,0.00059049
98,0.00059049
99,0.00006561
100,0.00059049
101,0.00006561
102,0.00006561
103,0.00000729
104,0.00059049
105,0.00006561
106,0.00006561
107,0.00000729
108,0.00006561
109,0.00000729
110,0.00000729
111,0.00000081
112,0.00059049
113,0.00006561
114,0.00006561
115,0.00000729
116,0.00006561
117,0.00000729
118,0.00000729
119,0.00000081
120,0.00006561
121,0.00000729
122,0.00000729
123,0.00000081
124,0.00000729
125,0.00000081
126,0.00000081
127,0.00000009
128,0.04782969
129,0.00531441
130,0.00531441
131,0.00059049
132,0.00531441
133,0.00059049
134,0.00059049
135,0.00006561
136,0.00531441
137,0.00059049
138,0.00059049
139,0.00006561
140,0.00059049
141,0.00006561
142,0.00006561
143,0.00000729
144,0.00531441
145,0.00059049
146,0.00059049
147,0.00006561
148,0.00059049
149,0.00006561
150,0.00006561
151,0.00000729
152,0.00059049
153,0.00006561
154,0.00006561
155,0.00000729
156,0.00006561
157,0.00000729
158,0.00000729
159,0.00000081
160,0.00531441
161,0.00059049
162,0.00059049
163,0.00006561
164,0.00059049
165,0.00006561
166,0.00006561
167,0.00000729
168,0.00059049
169,0.00006561
170,0.00006561
171,0.00000729
172,0.00006561
173,0.00000729
174,0.00000729
175,0.00000081
176,0.00059049
177,0.00006561
178,0.00006561
179,0.00000729
180,0.00006561
181,0.00000729
182,0.00000729
183,0.00000081
184,0.00006561
185,0.00000729
186,0.00000729
187,0.00000081
188,0.00000729
189,0.00000081
190,0.00000081
191,0.00000009
192,0.00531441
193,0.00059049
194,0.00059049
195,0.00006561
196,0.00059049
197,0.00006561
198,0.00006561
199,0.00000729
200,0.00059049
201,0.00006561
202,0.00006561
203,0.00000729
204,0.00006561
205,0.00000729
206,0.00000729
207,0.00000081
208,0.00059049
209,0.00006561
210,0.00006561
211,0.00000729
212,0.00006561
213,0.00000729
214,0.00000729
215,0.00000081
216,0.00006561
217,0.00000729
218,0.00000729
219,0.00000081
220,0.00000729
221,0.00000081
222,0.00000081
223,0.00000009
224,0.00059049
225,0.00006561
226,0.00006561
227,0.00000729
228,0.00006561
229,0.00000729
230,0.00000729
231,0.00000081
232,0.00006561
233,0.00000729
234,0.00000729
235,0.00000081
236,0.00000729
237,0.00000081
238,0.00000081
239,0.00000009
240,0.00006561
241,0.00000729
242,0.00000729
243,0.00000081
244,0.00000729
245,0.00000081
246,0.00000081
247,0.00000009
248,0.00000729
249,0.00000081
250,0.00000081
251,0.00000009
252,0.00000081
253,0.00000009
254,0.00000009
255,0.00000001
