"X","Y","H(X)","H(Y)","H(XY)","H(X|Y)","H(Y|X)","I(X;Y)","p"
"DMS.p0=0.2.len=1000.bin","BSC.p=0.2.DMS.p0=0.2.len=1000.bin","0.6829273714457549","0.8711211253462127","1.1330810765948667","0.26195995124865407","0.45015370514911185","0.4209674201971008","0.203125"
