0,0.00000256
1,0.00001024
2,0.00001024
3,0.00004096
4,0.00001024
5,0.00004096
6,0.00004096
7,0.00016384
8,0.00001024
9,0.00004096
10,0.00004096
11,0.00016384
12,0.00004096
13,0.00016384
14,0.00016384
15,0.00065536
16,0.00001024
17,0.00004096
18,0.00004096
19,0.00016384
20,0.00004096
21,0.00016384
22,0.00016384
23,0.00065536
24,0.00004096
25,0.00016384
26,0.00016384
27,0.00065536
28,0.00016384
29,0.00065536
30,0.00065536
31,0.00262144
32,0.00001024
33,0.00004096
34,0.00004096
35,0.00016384
36,0.00004096
37,0.00016384
38,0.00016384
39,0.00065536
40,0.00004096
41,0.00016384
42,0.00016384
43,0.00065536
44,0.00016384
45,0.00065536
46,0.00065536
47,0.00262144
48,0.00004096
49,0.00016384
50,0.00016384
51,0.00065536
52,0.00016384
53,0.00065536
54,0.00065536
55,0.00262144
56,0.00016384
57,0.00065536
58,0.00065536
59,0.00262144
60,0.00065536
61,0.00262144
62,0.00262144
63,0.01048576
64,0.00001024
65,0.00004096
66,0.00004096
67,0.00016384
68,0.00004096
69,0.00016384
70,0.00016384
71,0.00065536
72,0.00004096
73,0.00016384
74,0.00016384
75,0.00065536
76,0.00016384
77,0.00065536
78,0.00065536
79,0.00262144
80,0.00004096
81,0.00016384
82,0.00016384
83,0.00065536
84,0.00016384
85,0.00065536
86,0.00065536
87,0.00262144
88,0.00016384
89,0.00065536
90,0.00065536
91,0.00262144
92,0.00065536
93,0.00262144
94,0.00262144
95,0.01048576
96,0.00004096
97,0.00016384
98,0.00016384
99,0.00065536
100,0.00016384
101,0.00065536
102,0.00065536
103,0.00262144
104,0.00016384
105,0.00065536
106,0.00065536
107,0.00262144
108,0.00065536
109,0.00262144
110,0.00262144
111,0.01048576
112,0.00016384
113,0.00065536
114,0.00065536
115,0.00262144
116,0.00065536
117,0.00262144
118,0.00262144
119,0.01048576
120,0.00065536
121,0.00262144
122,0.00262144
123,0.01048576
124,0.00262144
125,0.01048576
126,0.01048576
127,0.04194304
128,0.00001024
129,0.00004096
130,0.00004096
131,0.00016384
132,0.00004096
133,0.00016384
134,0.00016384
135,0.00065536
136,0.00004096
137,0.00016384
138,0.00016384
139,0.00065536
140,0.00016384
141,0.00065536
142,0.00065536
143,0.00262144
144,0.00004096
145,0.00016384
146,0.00016384
147,0.00065536
148,0.00016384
149,0.00065536
150,0.00065536
151,0.00262144
152,0.00016384
153,0.00065536
154,0.00065536
155,0.00262144
156,0.00065536
157,0.00262144
158,0.00262144
159,0.01048576
160,0.00004096
161,0.00016384
162,0.00016384
163,0.00065536
164,0.00016384
165,0.00065536
166,0.00065536
167,0.00262144
168,0.00016384
169,0.00065536
170,0.00065536
171,0.00262144
172,0.00065536
173,0.00262144
174,0.00262144
175,0.01048576
176,0.00016384
177,0.00065536
178,0.00065536
179,0.00262144
180,0.00065536
181,0.00262144
182,0.00262144
183,0.01048576
184,0.00065536
185,0.00262144
186,0.00262144
187,0.01048576
188,0.00262144
189,0.01048576
190,0.01048576
191,0.04194304
192,0.00004096
193,0.00016384
194,0.00016384
195,0.00065536
196,0.00016384
197,0.00065536
198,0.00065536
199,0.00262144
200,0.00016384
201,0.00065536
202,0.00065536
203,0.00262144
204,0.00065536
205,0.00262144
206,0.00262144
207,0.01048576
208,0.00016384
209,0.00065536
210,0.00065536
211,0.00262144
212,0.00065536
213,0.00262144
214,0.00262144
215,0.01048576
216,0.00065536
217,0.00262144
218,0.00262144
219,0.01048576
220,0.00262144
221,0.01048576
222,0.01048576
223,0.04194304
224,0.00016384
225,0.00065536
226,0.00065536
227,0.00262144
228,0.00065536
229,0.00262144
230,0.00262144
231,0.01048576
232,0.00065536
233,0.00262144
234,0.00262144
235,0.01048576
236,0.00262144
237,0.01048576
238,0.01048576
239,0.04194304
240,0.00065536
241,0.00262144
242,0.00262144
243,0.01048576
244,0.00262144
245,0.01048576
246,0.01048576
247,0.04194304
248,0.00262144
249,0.01048576
250,0.01048576
251,0.04194304
252,0.01048576
253,0.04194304
254,0.04194304
255,0.16777216
