0,0.00000001
1,0.00000009
2,0.00000009
3,0.00000081
4,0.00000009
5,0.00000081
6,0.00000081
7,0.00000729
8,0.00000009
9,0.00000081
10,0.00000081
11,0.00000729
12,0.00000081
13,0.00000729
14,0.00000729
15,0.00006561
16,0.00000009
17,0.00000081
18,0.00000081
19,0.00000729
20,0.00000081
21,0.00000729
22,0.00000729
23,0.00006561
24,0.00000081
25,0.00000729
26,0.00000729
27,0.00006561
28,0.00000729
29,0.00006561
30,0.00006561
31,0.00059049
32,0.00000009
33,0.00000081
34,0.00000081
35,0.00000729
36,0.00000081
37,0.00000729
38,0.00000729
39,0.00006561
40,0.00000081
41,0.00000729
42,0.00000729
43,0.00006561
44,0.00000729
45,0.00006561
46,0.00006561
47,0.00059049
48,0.00000081
49,0.00000729
50,0.00000729
51,0.00006561
52,0.00000729
53,0.00006561
54,0.00006561
55,0.00059049
56,0.00000729
57,0.00006561
58,0.00006561
59,0.00059049
60,0.00006561
61,0.00059049
62,0.00059049
63,0.00531441
64,0.00000009
65,0.00000081
66,0.00000081
67,0.00000729
68,0.00000081
69,0.00000729
70,0.00000729
71,0.00006561
72,0.00000081
73,0.00000729
74,0.00000729
75,0.00006561
76,0.00000729
77,0.00006561
78,0.00006561
79,0.00059049
80,0.00000081
81,0.00000729
82,0.00000729
83,0.00006561
84,0.00000729
85,0.00006561
86,0.00006561
87,0.00059049
88,0.00000729
89,0.00006561
90,0.00006561
91,0.00059049
92,0.00006561
93,0.00059049
94,0.00059049
95,0.00531441
96,0.00000081
97,0.00000729
98,0.00000729
99,0.00006561
100,0.00000729
101,0.00006561
102,0.00006561
103,0.00059049
104,0.00000729
105,0.00006561
106,0.00006561
107,0.00059049
108,0.00006561
109,0.00059049
110,0.00059049
111,0.00531441
112,0.00000729
113,0.00006561
114,0.00006561
115,0.00059049
116,0.00006561
117,0.00059049
118,0.00059049
119,0.00531441
120,0.00006561
121,0.00059049
122,0.00059049
123,0.00531441
124,0.00059049
125,0.00531441
126,0.00531441
127,0.04782969
128,0.00000009
129,0.00000081
130,0.00000081
131,0.00000729
132,0.00000081
133,0.00000729
134,0.00000729
135,0.00006561
136,0.00000081
137,0.00000729
138,0.00000729
139,0.00006561
140,0.00000729
141,0.00006561
142,0.00006561
143,0.00059049
144,0.00000081
145,0.00000729
146,0.00000729
147,0.00006561
148,0.00000729
149,0.00006561
150,0.00006561
151,0.00059049
152,0.00000729
153,0.00006561
154,0.00006561
155,0.00059049
156,0.00006561
157,0.00059049
158,0.00059049
159,0.00531441
160,0.00000081
161,0.00000729
162,0.00000729
163,0.00006561
164,0.00000729
165,0.00006561
166,0.00006561
167,0.00059049
168,0.00000729
169,0.00006561
170,0.00006561
171,0.00059049
172,0.00006561
173,0.00059049
174,0.00059049
175,0.00531441
176,0.00000729
177,0.00006561
178,0.00006561
179,0.00059049
180,0.00006561
181,0.00059049
182,0.00059049
183,0.00531441
184,0.00006561
185,0.00059049
186,0.00059049
187,0.00531441
188,0.00059049
189,0.00531441
190,0.00531441
191,0.04782969
192,0.00000081
193,0.00000729
194,0.00000729
195,0.00006561
196,0.00000729
197,0.00006561
198,0.00006561
199,0.00059049
200,0.00000729
201,0.00006561
202,0.00006561
203,0.00059049
204,0.00006561
205,0.00059049
206,0.00059049
207,0.00531441
208,0.00000729
209,0.00006561
210,0.00006561
211,0.00059049
212,0.00006561
213,0.00059049
214,0.00059049
215,0.00531441
216,0.00006561
217,0.00059049
218,0.00059049
219,0.00531441
220,0.00059049
221,0.00531441
222,0.00531441
223,0.04782969
224,0.00000729
225,0.00006561
226,0.00006561
227,0.00059049
228,0.00006561
229,0.00059049
230,0.00059049
231,0.00531441
232,0.00006561
233,0.00059049
234,0.00059049
235,0.00531441
236,0.00059049
237,0.00531441
238,0.00531441
239,0.04782969
240,0.00006561
241,0.00059049
242,0.00059049
243,0.00531441
244,0.00059049
245,0.00531441
246,0.00531441
247,0.04782969
248,0.00059049
249,0.00531441
250,0.00531441
251,0.04782969
252,0.00531441
253,0.04782969
254,0.04782969
255,0.43046721
